"STUDENT"	"PARTID"	"DATO"	"RELATION"	"LOCATION"	"TYPEINT"	"KON"	"SEKSU"	"ALDER"	"JOB"	"ETNIC"	"NATIO"	"FAMILE"	"UDDANN"	"UDTYP"	"BY"	"VACC"	"BEKYMJOB"	"BEKYMLIV"	"BEKYMFYS"	"BEKYMMENT"	"OKOLIGKON"	"TILOKKON"	"INDKOM"	"OKOBID"	"SOCKLAS"	"POLITIK"	"PARTI"	"NYHEDER"	"PLADSFREM"	"HELB"	"LSTAND"	"BESVAER"	"RASTLOS"	"ENSOM"	"ALSYG"	"POSITIV"	"TILKROP"	"SUNDKROP"	"DEPRI"	"KHUS"	"KBORN"	"MFAM"	"FMBORN"	"MSORD"	"MSVAGE"	"KOMS"	"MFYS"	"AFSTRAF"	"TVELFAERD"	"TPOL"	"TOFFSUND"	"TUDDAN"	"TREG"	"TSKAT"	"TIREG"	"TIREGIO"	"TIKOMM"	"TIREL"	"TIVIDEN"	"RELID"	"OPREL"	"MEDLEM"	"HVILKEM"	"FORAELDM"	"EMOTI"	"RADGIV"	"BSAMREL"	"STOPTRO"	"SKRIFT"	"BON"	"RELAKT"	"AUTO"	"RELGANG"	"VELKOM"	"REL69"	"REL70"	"REL71"	"REL72"	"REL73"	"REL74"	"REL75"	"REL76"	"REL77"	"REL78"	"REL79"	"REL80"	"REL81"	"REL82"	"REL83"	"REL84"	"REL85"	"REL86"	"REL87"	"REL88"	"REL89"	"REL90"	"REL91"	"REL92"	"REL93"	"REL94"	"REL95"	"REL96"	"REL97"	"REL98"	"REL99"	"REL100"	"REL101"	"REL102"	"REL103"	"REL104"	"REL105"	"REL106"	"REL107"	"REL108"	"REL109"	"REL110"	"REL111"	"REL112"	"REL113"	"REL114"	"REL115"	"REL116"	"REL117"	"REL118"	"REL119"	"REL120"	"REL121"	"REL122"	"REL123"	"REL124"	"REL125"	"REL126"	"REL127"	"REL128"	"REL129"	"REL130"	"REL131"	"REL132"	"REL133"	"RELID.r"	"KON.r"	"SEKSU.r"
"171"	"Nanna"	"naj004"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 5 pers."	0	1	60	"Social/sundheds assistent"	"Dansk"	"Dansk"	2	"13"	"1+2"	"30"	1	-1	-1	0	1	1	-1	999	0	"3"	0	NA	"2"	-1	1	-2	2	1	-2	0	2	0	1	-2	-1	-2	-1	-2	-2	-2	-1	-1	-2	1	1	1	0	2	1	0	1	1	0	1	NA	1	"1"	NA	"1"	"0"	"0"	"1"	NA	0	2	"0"	"0"	1	5	-2	-2	-2	-1	-2	-2	-2	0	-2	-2	0	-2	1	1	-2	2	1	0	-2	0	-2	-2	1	-2	0	0	-2	-2	-2	-2	-2	-2	-2	0	1	-2	-1	2	-1	-1	-2	-2	-2	-2	-2	-2	-2	0	2	-2	0	0	-2	-1	NA	2	-2	0	-2	-2	-2	-2	-2	-2	2	NA	0	0
"172"	"Nanna"	"naj005"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 5 pers."	1	1	54	"Aktivitetsmedarbejder"	"Dansk"	"Dansk"	4	"15"	"1"	"54"	1	-1	0	2	0	2	2	3	1	"3"	-1	"SF"	"3"	0	2	1	1	1	0	2	0	1	0	-1	1	0	-2	0	-2	-2	0	1	-2	1	1	1	1	0	1	1	1	0	-2	2	NA	0	"0"	NA	NA	NA	NA	"888"	"0"	0	0	"0"	"3"	0	NA	1	-2	-2	-2	0	0	-2	-1	-2	-2	-2	-1	-2	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	0	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-1	-1	-2	-2	-2	1	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-1	-2	2	NA	1	0
"173"	"Nanna"	"naj006"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 5 pers."	0	1	61	"Social&sundheds assistent"	"Dansk"	"Dansk"	1	"17"	"2"	"61"	1	-1	-2	-1	1	2	-2	4	0	"2"	2	"Socialdemokratiet"	"4"	-1	-1	-1	1	1	1	0	1	0	0	1	-2	-2	-2	-2	-2	-2	-1	-1	-2	-2	-2	-2	-2	-2	-1	-1	-1	-2	-2	0	"1"	1	"0"	NA	NA	NA	NA	"888"	"12"	0	0	"0"	"1"	1	5	0	-2	-2	-2	-2	-2	-2	1	-2	-2	1	2	0	1	2	0	-2	-2	0	0	-2	0	0	-2	-1	-2	-2	-2	0	-2	-2	-2	-2	1	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	0	2	0	-2	0	0	1	2	0	-2	-2	-2	-2	-2	-2	-2	-2	1	1	0	0
"174"	"Nanna"	"naj007"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	1	1	62	"Førtidspensionist"	"Dansk"	"Dansk"	1	"15"	"1"	"2"	1	-2	-1	1	2	2	0	2	0	"0"	-2	"Enhedslisten"	"2"	2	1	2	-1	-1	-1	2	1	1	2	0	-2	-2	0	0	-2	-2	-2	-2	-2	-2	-1	1	1	-2	-1	0	-2	-2	-2	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"888"	"0"	0	0	"0"	"0"	0	2	0	-2	-2	-2	0	-2	0	-2	-2	2	-2	-2	-2	-2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	-2	-2	-2	-2	-2	0	0	-2	0	-2	-2	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-1	0	2	0	-2	-2	-2	0	0	0	2	2	1	0
"175"	"Nanna"	"naj008"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	1	1	43	"Kunstner/Førtidspensionist"	"Dansk"	"Dansk"	1	"17"	"1+2"	NA	1	-2	-2	-2	1	1	-1	2	0	"3"	-1	"Socialdemokratiet"	"2"	1	1	2	2	2	0	2	2	1	2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	0	1	0	0	1	-1	-2	-2	2	NA	0	"0"	NA	"0"	"0"	"0"	"0"	"0"	0	0	"0"	"0"	0	3	2	-2	-2	-2	2	-2	-2	-2	-2	-2	0	-2	-2	2	2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	2	-2	-2	2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	NA	1	0
"176"	"Nanna"	"naj009"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	0	1	64	"Pensionist"	"Dansk"	"Dansk"	1	"10+"	NA	"64"	2	0	0	2	0	-2	-1	1	1	"1"	-2	"Socialdemokratiet"	"4"	1	2	0	2	0	0	0	2	2	2	0	0	0	-2	-2	-1	-1	-1	-1	-2	0	0	1	0	0	0	0	0	0	0	0	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"3"	1	3	2	NA	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	0	0	NA	-2	NA	NA	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	-2	0	0	0	0	0	1	0	-2	-2	-2	-2	-2	-2	0	0	0	0
"177"	"Nanna"	"naj010"	"12 oktober"	"mor"	"mit køkken"	"face to face"	1	1	62	"Ergoterapeut"	"Dansk"	"Dansk"	2	"22"	"1"	"33"	1	-2	-2	-1	-2	1	-1	9	0	"3"	1	"Venstre"	"2"	-2	0	-2	-2	-2	-2	-2	2	2	2	-2	-2	-2	-2	1	-2	-2	-2	1	-2	-1	-1	-2	0	0	0	0	0	0	-1	1	"2"	0	"0"	NA	NA	NA	NA	"1"	"0"	0	0	"1"	"1"	1	3	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	1	0	1	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	2	1	-2	0	1	-2	-2	2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	2	1	0
"178"	"Nanna"	"naj011"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 2 pers."	0	1	41	"Førtidspensionist"	"Dansk"	"Dansk"	1	NA	"2"	NA	1	-2	-2	-2	2	2	-2	999	1	"0"	0	"Socialdemokratiet"	"1"	-2	-2	-2	2	2	-2	-2	2	0	2	-2	-2	-2	-2	2	-2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	1	"3"	1	"1"	"Frikirke"	"0"	"1"	"1"	"1"	"999"	5	5	"3"	"1"	3	2	2	-2	0	2	-1	-2	2	2	-2	2	NA	-2	2	-1	-2	-1	2	-1	-2	2	-2	-2	-2	NA	2	2	-2	-1	-2	-2	-2	-2	2	2	2	-2	2	2	-2	2	2	-2	-2	2	2	2	-2	2	2	2	-2	2	-1	2	2	-1	-2	2	-1	-1	-1	1	-2	2	2	3	0	0
"179"	"Nanna"	"naj012"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 2 pers."	0	2	28	"Sygemeldt"	"Dansk"	"Dansk"	6	"10"	"1"	"12"	1	1	0	2	2	1	-2	999	2	"1"	1	"Socialdemokratiet"	"4"	1	1	1	2	2	0	2	0	-2	0	1	-2	0	-2	-2	-2	-2	-2	-2	-2	-1	-2	-1	-2	-1	-1	-1	-1	-1	-1	-1	NA	0	"0"	NA	NA	NA	NA	NA	"11"	0	0	"1"	"1"	1	3	1	-1	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	0	0	1	1	0	-2	0	0	-1	-1	0	-2	-1	0	-2	-2	-2	-2	0	-1	-1	-1	-1	-1	-1	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	0	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	NA	0	1
"180"	"Nanna"	"naj013"	"19 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	0	1	24	"Ergoterapeut studerende"	"Dansk"	"Dansk"	6	"14"	"1"	"6"	1	-2	-2	-2	-1	2	-1	3	2	"3"	-1	"SF"	"4"	-1	-2	-2	2	2	-2	-2	2	1	2	-2	-2	0	-2	-2	-2	-2	0	1	-2	-1	0	-1	1	1	1	2	2	2	2	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"888"	"12"	1	1	"0"	"0"	1	4	1	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	0	0	0	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	-2	0	2	-2	1	0	-2	-2	0	0	0	0	0	-2	0	2	2	0	0
"181"	"Nanna"	"naj014"	"19 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	0	1	26	"Studerende"	"Dansk"	"Dansk"	6	"14"	"1"	"4"	1	-2	-2	-2	1	2	0	888	2	"2"	-2	"Radikale Venstre"	"1"	-2	-2	-2	-2	1	-2	-2	0	-1	1	0	1	-1	-2	-2	-2	-2	-2	0	-2	-1	0	-1	-1	1	0	1	0	0	-2	2	"0"	0	"0"	NA	NA	NA	NA	"999"	"0"	0	0	"0"	"1"	1	3	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	0	-2	-2	-2	-2	0	2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	0	0	0
"182"	"Nanna"	"naj015"	"19 oktober"	"random"	"Psykiatriens hus"	"Gruppe 3 pers."	1	1	24	"Studerende"	"Dansk"	"Dansk"	6	"12"	"1"	"24"	1	-2	-2	-2	-2	1	0	999	2	"2"	-1	"Socialdemokratiet"	"4"	0	0	0	-1	-1	-1	0	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-2	0	1	0	0	-1	0	-1	0	0	0	0	"1"	1	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"18"	0	0	"0"	"0"	0	3	2	0	-1	-1	0	0	0	-1	0	0	-1	-1	0	0	0	1	0	-1	-1	0	-1	-1	0	-2	0	0	-1	-1	0	-1	0	0	0	-1	0	-1	0	0	0	-1	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	0	0	-1	-1	-1	-1	0	0	0	0	0	-1	0	1	1	1	0
"183"	"Nanna"	"naj016"	"23 oktober"	"roomie"	"vores køkken"	"alene"	0	1	27	"Studerende"	"Dansk/kaukasisk"	"Dansk"	1	"17.5"	"1"	"27"	1	1	-1	0	0	2	-2	0	1	"3"	-1	"SF"	"4"	1	-2	-2	2	2	-2	-1	1	1	0	-1	1	1	-2	-2	-2	-2	-2	1	-2	-2	-1	-1	1	-1	0	-1	1	0	1	1	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"1"	"15"	0	0	"3"	"2"	1	5	-2	-2	-2	0	-1	-2	-2	-2	-2	0	-1	-2	-2	-2	-2	2	-2	-2	-2	0	-2	1	-2	-2	-2	-2	-2	-2	1	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	1	0	-2	-2	-2	-2	1	-1	0	1	-2	-2	2	-2	-2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	2	2	0	0
"184"	"Nanna"	"nee001"	"2430sep"	"Familie"	"Facetime"	"Ansigt til ansigt"	0	1	20	"Sabbatår"	"Dansk"	"Dansk"	1	"14"	"1"	"0"	1	0	-1	-1	2	2	-1	2	1	"1"	-2	"Enhedslisten"	"1"	1	0	0	-1	-1	1	0	1	-1	1	1	0	0	-2	-2	-2	-2	0	0	-2	1	1	1	1	-1	-1	-2	-1	1	0	2	"5"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"888"	"0"	0	0	"0"	"0"	0	4	-1	-2	-2	-2	-2	-2	-2	2	-2	-2	1	-2	-2	1	1	0	-2	-2	1	-2	-2	1	1	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	1	2	-2	-2	1	-2	2	2	1	-2	-2	-2	-2	-2	-2	-2	-2	2	5	0	0
"185"	"Nanna"	"nee002"	"2430sep"	"Familie"	"Hjemme"	"Ansigt til ansigt"	1	1	30	"Studerende"	"Dansk"	"Dansk"	6	NA	"1"	"9"	1	1	1	1	1	2	0	4	2	"1"	-2	"Enhedslisten"	"2"	-1	0	-2	2	2	0	-2	0	1	-1	1	1	0	-2	-1	-2	-2	1	1	-2	1	0	-1	0	-2	1	-1	1	1	0	2	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	0	3	2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-1	1	-2	-1	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	0	1	0
"186"	"Nanna"	"nee003"	"2430sep"	"Familie"	"HJemme"	"Ansigt til ansigt"	0	1	56	"Sygemeldt"	"Dansk"	"Dansk"	2	"2"	"2"	"0"	1	2	-1	2	1	0	0	6	2	"2"	0	"Konservative"	"1"	2	2	0	-1	-1	1	1	-1	-1	1	1	2	2	1	2	-1	0	2	2	-2	1	0	-1	0	1	0	1	2	2	1	1	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"1"	"0"	0	0	"0"	"0"	0	3	0	-2	-2	-2	0	-1	-2	-2	-2	1	-2	0	0	0	1	2	2	0	-2	0	-2	-2	1	-1	-1	0	-2	-2	-2	-2	1	-2	-2	-2	2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-1	-2	2	2	0	2	0	2	0	1	-2	0	1	-2	1	-2	-1	-1	2	0	0
"187"	"Nanna"	"nee004"	"2424sep"	"Nabo"	"Hjemme"	"Ansigt til ansigt"	0	1	85	"Pensionist"	"Hvid"	"Dansk"	1	"7"	"2"	"65"	1	-2	-2	2	1	0	1	2	1	"2"	1	"Dansk Folkeparti"	"1"	2	2	2	1	1	1	2	0	0	0	1	2	2	-1	1	-2	0	1	1	-2	-1	1	-1	0	-1	-1	0	0	1	1	2	"2"	1	"1"	"Folkekirken"	"1"	"0"	"0"	"888"	NA	0	0	"0"	"0"	1	4	1	0	-1	0	0	0	1	0	-1	1	0	1	1	0	2	2	1	1	0	0	-2	0	0	-1	1	0	-2	1	-2	-1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	-2	2	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0
"188"	"Nanna"	"nee005"	"2424sep"	"Fremmed"	"Hjemme"	"Ansigt til ansigt"	0	1	86	"Pensionist"	"Hvid"	"Dansk"	2	"8"	"2"	"70"	1	-2	-2	2	0	0	1	2	2	"2"	0	"Socialdemokratiet"	"1"	1	2	2	1	0	0	1	2	0	1	0	2	2	-1	0	-2	0	0	1	-2	1	1	1	0	-1	0	0	0	1	0	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	NA	1	0	"0"	"0"	1	3	0	0	-1	0	0	0	0	0	-1	1	0	1	0	0	2	1	1	1	0	0	-2	0	0	-1	0	0	-2	0	-2	-2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	-2	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0
"189"	"Nanna"	"nee006"	"2424sep"	"Fremmed"	"Hjemme"	"Ansigt til ansigt"	0	1	86	"Pensionist"	"Hvid"	"Dansk"	5	"15"	"1"	"86"	1	-2	0	1	0	1	1	888	1	"2"	-1	"Socialdemokratiet"	"2"	1	2	2	1	-1	0	1	1	0	2	-1	2	2	0	-1	-2	-1	-1	1	-2	0	0	0	1	-1	0	1	1	1	1	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	NA	1	0	"0"	"0"	1	3	0	0	-1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	-2	0	0	-1	1	0	-2	0	-2	-2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-2	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0
"190"	"Nanna"	"nee007"	"2424sep"	"Fremmed"	"Hjemme"	"Ansigt til ansigt"	0	1	85	"Pensionist"	"Hvid"	"Dansk"	5	"10"	"2"	"26"	1	-2	1	1	1	1	1	2	1	"2"	-1	"SF"	"2"	1	2	2	1	1	0	2	2	0	0	0	2	2	0	-1	-2	-2	1	1	-2	2	2	2	1	1	1	1	1	1	0	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	NA	0	0	"0"	"0"	1	4	0	0	-1	0	0	0	1	0	-1	1	0	0	0	0	1	1	0	1	0	0	-2	0	0	-1	1	0	-2	0	-2	-2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-2	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0
"191"	"Nanna"	"nee008"	"2401okt"	"Familie"	"Facetime"	"Ansigt til ansigt"	0	1	75	"Pensioneret pædagog"	"Dansk"	"Dansk"	2	"18"	"2"	"50"	1	-2	-1	1	0	2	0	4	2	"2"	-2	"SF"	"1"	-1	1	0	0	0	0	1	1	1	1	-1	-2	1	-2	-1	-2	-2	1	1	-2	1	1	2	1	1	2	0	1	1	0	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	0	3	0	-2	-2	-2	-2	-2	-2	0	-2	1	0	-2	-2	0	2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	1	1	-2	0	1	-2	0	2	-1	-1	0	-2	-2	-2	-2	-2	-2	2	2	0	0
"192"	"Nanna"	"nee009"	"2401okt"	"Familie"	"Hjemme"	"Ansigt til ansigt"	0	1	25	"Pædagogstuderende"	"Dansk"	"Dansk"	6	"14"	"2"	"6"	1	-2	-2	-1	-1	2	-1	0	1	"2"	-2	"Enhedslisten"	"1"	-2	-2	-2	1	0	-1	-2	1	-1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	1	1	0	1	1	1	1	0	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"0"	"0"	0	0	"0"	"0"	0	3	2	-2	-2	-2	-2	-2	-2	-2	-1	1	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	2	-2	-1	0	-2	-2	-2	-2	-2	-2	2	2	0	0
"193"	"Nanna"	"nee010"	"2401okt"	"Ven"	"Hjemme"	"Ansigt til ansigt"	1	1	25	"Studerende"	"Dansk/italiensk"	"Dansk"	6	"16"	"1"	"25"	1	1	-1	-2	-1	2	1	3	3	"3"	0	"Moderaterne"	"4"	0	-1	-2	0	-2	-2	-2	0	1	2	-2	-2	-1	-2	-1	-2	-2	-2	-2	-2	-1	0	-1	-1	0	0	2	-2	2	0	0	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"888"	"13"	0	1	"0"	"0"	0	4	2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	1	-2	-2	-2	1	0	-2	-2	0	-2	-2	-2	-2	-2	2	-2	-2	-1	-2	-2	-2	-2	-2	0	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	2	1	0
"194"	"Nanna"	"nee011"	"2407okt"	"Ven"	"Hjemme"	"Ansigt til ansigt"	0	1	27	"Studerende"	"Dansk"	"Dansk"	1	"16"	"1"	"3"	1	-1	1	1	2	2	0	1	1	"1"	-1	"Socialdemokratiet"	"4"	-2	1	1	2	2	0	1	-1	-2	1	1	2	0	-2	-2	-2	-2	2	2	-2	1	0	-1	0	0	1	1	1	1	-1	2	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"0"	"0"	0	0	"0"	"0"	1	4	2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	2	2	0	-2	2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	0	0	0
"195"	"Nanna"	"nee012"	"2407okt"	"Familie"	"Facetime"	"Ansigt til ansigt"	1	1	67	"Maskinstationsejer"	"Dansk"	"Dansk"	2	"8"	"2"	"0"	1	-2	-2	-1	-2	0	0	4	2	"2"	1	"Konservative"	"1"	-1	-1	-2	-2	1	-2	-1	1	1	-1	0	2	2	0	2	0	1	2	2	-2	1	0	1	0	1	-1	1	1	2	1	1	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	1	4	-1	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-1	2	1	-2	-2	-2	-2	-2	-2	0	0	-2	-2	-2	-2	-2	-1	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	0	1	-1	2	-2	2	-1	0	0	2	0	-2	0	-2	-2	0	2	1	0
"196"	"Nanna"	"nee013"	"2403okt"	"Ven"	"Hjemme"	"Ansigt til ansigt"	0	1	29	"Studerende"	"Dansk"	"Dansk"	2	"19"	"1"	"8"	1	1	1	1	1	2	-1	4	2	"1"	-2	"Enhedslisten"	"1"	1	1	1	2	2	1	1	1	1	1	0	0	0	-2	-2	-2	-2	-1	0	-2	1	-1	1	0	-2	-2	-1	0	1	0	2	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	1	0	"0"	"0"	0	3	1	-2	-2	-2	-2	-2	-2	1	-2	-2	1	-2	-2	1	1	-1	-2	-2	1	-2	-2	1	0	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	0	1	-2	-1	1	-2	1	2	-1	-2	-2	-2	-2	-2	-2	-2	-2	2	0	0	0
"197"	"Nanna"	"nee014"	"2404okt"	"Familie"	"Hjemme"	"Ansigt til ansigt"	0	1	49	"Førtidspensionist"	"Dansk"	"Dansk"	1	"14"	"2"	"0"	1	0	1	2	1	1	0	2	1	"1"	-1	"Socialdemokratiet"	"2"	1	2	0	1	1	0	2	2	1	2	0	1	1	-2	0	-2	-2	1	1	-2	1	0	1	1	0	-1	0	1	1	0	2	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	0	3	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	0	2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	1	0	-2	-2	1	-2	0	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	0	0	0
"198"	"Rie"	"rse1"	"sept22.24"	"friend"	"Online"	"facebook"	0	1	24	"Studerende"	"Dansk"	"Dansk"	6	"17"	"1"	"4"	1	-2	-2	-2	1	2	-1	2	2	"2"	0	"radikale venstre"	"1"	0	0	0	2	2	-2	-2	1	0	2	-1	2	1	-2	0	-2	-2	0	1	-2	1	1	1	0	0	0	1	1	1	1	2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"888"	"0"	1	0	"0"	"3"	1	5	0	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	0	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	-2	-2	-2	-2	0	-2	0	-1	-2	0	0	-2	-2	1	0	-2	0	0	0	0	0	0	0	2	1	0	0
"199"	"Rie"	"rse2"	"sept25.24"	"other student"	"Online"	"facebook"	0	1	24	"Studerende"	"Dansk"	"Dansk"	6	"3.5"	"2"	"4"	1	0	0	-1	-1	1	-1	999	0	"2"	0	"blankt"	"4"	-2	-1	-1	-1	1	-1	-1	1	1	0	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	"0"	0	"0"	"ingen"	"999"	"999"	"999"	"0"	"0"	0	1	"0"	"0"	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	0	0	0
